0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-2552.2668,1045.7511,-116.82022,1458.756,353.29095,100.46,1337.9507,-78.348175,649.8071,215.2596,-832.21545,-203.78717,-119.377975,-43.57057,350.19467,-172.67131,389.55316,-153.06665,-215.62408,166.1665,50.230328,122.46756,185.45428,-213.51698,343.32886,-155.20837,92.16093,406.42416,81.91184,93.914024,409.71628,-40.282608,-94.40753,271.87766,184.7043,59.95512,-514.9408,25.2101,112.488464,330.22247,151.50407,346.71158,197.85925,-36.199158,-11.549877,4.513143,72.30663,-341.35843,162.3426,-144.65567
-4323.6113,-444.25876,531.8912,-404.6025,-548.53076,322.97925,380.62238,-59.149384,-207.23444,-192.93329,-243.45677,5.7991543,218.72469,28.391047,-2.3891647,5.8041463,5.0548224,-44.134895,-347.89703,-24.7113,-96.12499,-12.541213,26.613054,265.18732,35.9893,-96.545364,104.47738,-48.94661,23.093023,32.43943,-9.992489,-182.8558,-132.16743,53.089367,-164.29987,-133.7074,-103.007126,230.39005,-113.71436,97.897804,-28.016376,-134.24277,-60.197525,-32.129795,-65.08744,209.79291,-14.156166,-129.30437,97.447975,150.42563
-1291.4169,-1621.1315,569.1749,10.171026,14.773772,509.12006,172.75853,-257.90607,-276.39532,550.87933,-82.28491,286.38126,171.05174,22.454393,378.40103,110.829605,-45.146355,-32.595592,-46.91319,-143.63783,213.40193,191.07014,-333.6256,216.8383,447.15433,237.0503,14.934547,-235.0668,-166.83531,51.23991,96.78123,73.94265,142.29718,-39.893864,-59.737633,50.951706,38.934666,-163.93033,4.1507807,-97.37035,146.64043,-0.5217815,21.949356,138.63503,-93.294044,115.97534,55.712387,23.0494,12.697573,-106.49233
2166.7168,-2063.3958,-754.00757,-240.6687,583.532,1001.2206,136.98077,-194.31757,-420.56573,606.3442,-21.113657,-165.48808,-64.89602,-98.32525,66.248604,448.80826,242.00102,-205.03618,340.0744,145.32689,61.67814,-53.21422,-69.24527,155.3755,-127.2688,-79.47113,94.99779,509.15677,471.09018,242.85564,468.20358,277.5168,-282.7642,173.38486,52.06915,-37.382008,-168.57127,-202.20598,-224.61726,-202.1806,-413.16678,-91.06691,-83.86894,-106.56144,556.8687,319.9821,43.128643,-63.96054,92.0689,-132.22691
15689.8955,2604.2622,1255.4885,3132.9116,-402.58755,-425.52777,400.70026,379.40622,-1999.9385,68.4584,-295.49033,365.62372,625.79877,-366.81876,-455.13196,389.22946,1246.6754,-3.075845,-404.34497,562.60944,-838.88885,178.56886,-567.73676,-384.35983,-334.19437,585.8365,803.4315,-323.57123,-415.78162,21.188742,-100.0419,-443.59436,-96.68333,121.790146,328.37537,-410.8057,-199.72203,148.39693,539.0887,935.5433,344.06277,-842.211,-378.54587,-44.126102,507.38263,151.8592,-69.95856,588.30615,160.59767,978.28125
-678.04974,-630.4149,-660.65515,-265.36795,-256.27176,64.17707,640.9917,229.48088,46.376854,183.70598,195.41269,-253.19127,-556.5144,38.030888,82.298065,-161.42027,-127.2105,-37.87649,199.09436,-705.36523,-217.3959,-65.78341,-111.64236,-70.38085,-609.9219,5.0723248,79.044785,-235.46053,125.03352,-63.24109,-256.94543,-3.143213,-36.998695,71.94467,179.89818,-12.232312,502.27756,-59.79928,50.177414,322.03455,-224.45505,77.028824,-76.526825,-145.88577,-153.27335,73.661446,86.36153,107.444626,-109.33738,-79.9356
5126.5894,220.85529,-1457.9126,-1022.56305,-64.877945,1181.6058,259.14572,-616.0314,-528.2812,35.15262,100.202576,-61.832993,-599.36664,-361.42578,322.59708,-297.08118,-80.50051,12.460987,431.5109,305.0676,305.82523,-2.7871797,-378.1345,542.2574,-137.52724,-141.62239,-59.702976,-38.205425,412.6507,-71.96111,-13.575466,83.002426,203.82614,-379.55185,194.43552,270.4936,-230.74768,417.2272,99.30857,-162.98524,106.49748,-49.49633,-48.928616,1.3907919,22.088755,-32.69646,-93.637054,260.2382,-45.415966,-31.205679
-4764.085,1127.5759,295.28784,-961.76465,521.60065,-200.35512,-477.23883,199.58171,2.1129735,225.64944,-163.15428,182.56345,-431.49146,109.36857,201.46606,-33.93003,189.9909,-44.340027,192.52478,-26.568613,-133.41995,-97.30327,69.73415,-15.797861,9.219252,-131.09608,-68.565735,-137.09409,15.227877,-48.63293,-67.52392,25.426708,77.24804,111.85874,88.88429,24.887268,95.57908,-33.39382,-121.37413,89.08814,128.06334,-17.711788,120.323395,74.33576,-7.003633,-45.336704,59.164906,-14.082764,-10.231665,-2.8015606
-524.1087,1892.3226,125.600365,-283.24918,486.27615,-242.67941,557.9993,460.535,-147.36932,-551.7555,90.75265,-331.44104,365.64545,-245.56819,-175.78784,737.0191,239.42455,123.35901,82.10761,-228.8108,244.43976,16.35521,-97.25128,82.672295,-402.0227,168.30301,-144.23329,305.94266,280.69244,-167.4916,46.35794,144.09702,-102.236595,49.7692,314.34906,-104.59659,-255.58835,42.345604,5.1154275,30.49619,103.68724,125.266594,-185.78172,11.117153,209.6559,-131.4245,9.640867,-8.098685,-67.00771,47.503143
1399.2828,-559.79675,-1816.7888,-364.75732,-46.094795,-246.18916,-5.517624,413.76947,338.08685,-55.821648,-395.4328,-229.85661,902.4485,222.38722,-249.86688,396.11884,165.55826,47.062164,-206.26074,44.438007,17.842974,-145.90472,305.098,210.98697,368.21204,-186.78069,-150.95879,-74.77529,10.43034,108.90214,-144.45973,91.5341,173.79819,138.35901,86.09256,139.06079,-51.142723,-563.64874,-238.05429,-122.60749,51.81374,62.835876,-99.660034,247.12895,-148.64091,-238.14801,-56.83719,-53.922085,194.47218,146.53621
-3696.4207,39.216503,-231.90652,749.919,-443.71826,309.89984,78.85402,-104.70285,-307.32855,-62.71376,586.59973,38.511917,586.4009,-379.70468,-82.36943,138.82368,-242.13423,-252.18654,136.37852,-203.98586,-0.8739918,338.40903,304.4901,101.62689,-299.0706,32.887074,191.02805,-61.57272,419.8754,-272.66434,-20.741795,-420.30753,232.72868,204.82686,111.76577,70.97729,553.3621,196.7695,260.935,113.543526,-314.85556,85.68728,-128.54565,-353.40665,57.13502,-304.63556,66.44858,-330.9184,121.467995,-61.121365
