0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-291.02838,-80.625336,-0.41252443,10.539473,-47.370346,23.291914,-0.5550815,-57.7752,41.34956,-100.564674,-63.95565,-89.01794,35.872658,-63.135582,0.013212165,3.3032281,-14.252653,-12.660125,54.80386,68.15603,-21.286545,-32.99963,26.817867,-20.6746,-16.27317,5.321108,3.1627226,26.555656,-11.23489,-5.1041117,20.467237,21.46888,8.359735,-14.046281,12.095343,43.100838,21.608988,-6.5415006,21.89807,15.029618,12.268787,-14.466559,37.282078,16.89572,-23.409626,1.1605814,-39.204594,-4.8341694,4.1508493,15.939224
233.43689,-65.20312,-21.640564,-37.47277,1.2966341,-5.5615644,1.1353048,29.684542,-22.340118,33.104073,-24.347315,-2.5590556,-9.312376,2.3463023,13.088959,24.964195,20.316774,0.94201744,11.471221,-1.3724743,-19.396177,-30.962955,27.070635,16.918354,-7.394047,-4.1033864,-1.3299392,3.551185,10.743971,13.173537,5.2809424,-10.303671,11.424629,-0.0455214,15.10607,3.1162338,-3.434571,-0.93985736,14.488488,12.762959,-1.0240127,-18.343626,-1.0535495,-0.38362664,3.0505111,15.118536,9.171586,-25.846382,18.816307,8.947166
-84.982414,-120.922386,-35.487125,-33.628265,10.948885,22.72705,-0.24328223,60.009933,-1.9312558,26.349026,-12.008705,-30.098879,5.213229,34.959248,14.588871,-16.114328,18.4013,-24.43362,12.349449,5.452904,-3.7529016,-4.003643,-24.381653,10.071544,48.836697,-11.587453,18.678627,16.134495,37.54656,-0.44270507,-11.34947,-5.5046735,1.496072,1.5865378,-3.8062267,3.0752249,-3.664413,-17.483114,-40.28183,-18.841452,28.083603,19.421007,7.057106,-11.607259,-2.167662,20.794355,-30.478893,13.659837,-19.965433,12.42854
23.551155,-95.194214,-15.23943,-28.66346,-3.393696,-2.270372,1.3479456,36.603916,-26.762236,24.805191,-55.654858,9.105792,-6.1544237,-1.2938596,0.08114638,-45.9694,-7.765563,-3.5197737,-13.770644,-9.286068,6.1360216,5.4421372,-8.7898855,-8.336211,4.186393,0.59171325,7.030623,27.68701,35.559376,-8.285594,13.274315,-27.940765,-44.986023,13.885038,6.7987494,-16.320827,14.70484,1.8278868,10.5952425,-11.639348,-8.636183,2.4307094,-0.7406289,4.892199,-6.4459267,-9.052133,6.086662,11.364442,16.980251,-2.1833222
-112.73673,74.612686,-1.6462114,65.85999,-150.94374,88.839905,21.178947,21.955349,-1.7009295,5.364599,49.068542,132.39348,-82.20978,-46.153942,43.630795,1.067148,-5.1833153,-39.11663,14.140002,-9.298746,56.24093,-46.155632,-14.360092,-11.944921,13.115486,-37.265186,-12.968929,-20.581463,-0.1533074,-45.30303,-63.192493,3.712738,-50.94892,17.83194,-12.813241,-4.663905,8.31528,-12.035547,27.0836,2.510165,-2.3367155,0.2892918,-8.935223,71.141754,-27.440952,3.4990308,-37.520405,57.34295,-9.443652,-9.355683
-754.487,575.42926,-60.820847,-60.395878,177.66168,6.209452,84.74131,-1.8895023,1.1715302,-24.485151,-16.262177,-11.363035,42.393353,3.5313833,-8.374298,26.183172,12.003282,-32.09524,14.907302,-11.260788,-39.596024,-16.952024,-53.511436,10.407376,-27.455942,-7.031495,19.915195,-0.7389211,-29.814793,-10.745452,1.0960475,-17.511593,12.53956,18.04265,3.7935894,21.532822,8.135859,-47.08713,-18.1232,-10.056041,31.667797,-10.521944,-4.734783,-48.970306,12.789844,12.5814,53.567966,7.819563,-0.2635185,26.629368
363.3552,-33.312305,-12.623334,-37.1812,-2.6160295,-12.145332,5.3566966,11.793574,-24.020613,29.175516,2.2794535,26.688324,2.2578874,9.104106,-27.607002,23.1118,11.893052,-19.922958,12.1537695,-31.836527,-14.024829,24.713808,14.0800705,13.181385,-19.993992,20.146444,-16.70323,14.46957,16.974112,-10.94903,19.449686,0.82346207,-21.941095,-18.49822,15.685888,6.567572,-19.015211,7.7044053,9.3165455,4.4756107,-1.9629235,-15.4600725,-9.02502,5.8300796,-4.986094,-13.003698,14.4063635,-11.009857,1.2077329,14.328067
348.85446,-29.33538,-8.107171,145.56793,38.72017,22.061773,0.06381705,51.305676,11.099897,4.334877,-15.513849,-32.07411,13.750559,-0.33981553,6.2886333,-12.737476,-8.339007,-3.7940803,-3.4386106,-5.3927574,-17.504892,-9.050948,12.10974,5.2942395,-14.764732,4.968417,-3.2210433,6.1575265,9.675517,-1.1581472,20.448265,9.558168,-3.5737398,-18.641035,27.267824,-4.337112,9.231762,5.6328754,-9.566029,10.617148,9.110313,-7.4450493,-11.597624,1.5403773,1.6537355,-8.130776,-3.9417381,3.2658317,-5.2773633,-2.3064845
103.404915,-93.726585,-14.387208,-47.572628,15.605054,-4.4634767,8.92461,-6.19494,2.4481733,-8.880943,-4.387029,34.65396,-16.26896,-6.512099,-5.896624,-5.677026,-13.119343,-0.40188393,4.1961455,-1.5595179,6.2872,-5.4062166,-14.165713,-8.842792,-5.494254,-12.356163,18.59236,5.1053324,23.798061,2.1024065,8.503111,-8.367166,-14.276784,-20.877104,11.451772,-9.354337,1.0479455,-22.264053,-17.03623,-14.814153,3.4026423,3.719779,14.828835,2.1251464,-3.1088452,-9.948174,-12.964948,19.947527,-9.529384,14.817996
-121.6269,-130.30301,-32.917896,-57.220947,8.309978,32.660404,-1.6856375,-17.465448,19.287628,-17.461187,12.387304,-25.047697,9.194047,15.894753,8.765838,-19.836044,-11.644804,-10.080631,-16.508574,16.307772,-1.1089069,-1.0528313,3.999756,10.259548,-5.285321,-32.393612,33.576527,24.456636,-10.755427,18.66584,-14.594636,8.167139,10.467145,14.366172,-16.37793,29.037525,-10.1136265,7.956392,5.6295195,11.159775,5.775224,12.399841,-2.1161714,7.4934616,2.116564,-15.718434,10.001446,-13.185638,7.782928,6.6659164
