0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-18.45632,26.05758,-20.319782,16.848103,0.9232144,-5.1004257,-5.047618,-0.97458607,-10.111276,-10.69913,-12.980717,27.794308,7.6896687,9.070206,3.782243,-2.7267892,5.8919005,1.009701,3.6762168,11.218023,-7.5453916,3.5418856,-13.990273,5.8980427,-7.1241107,-0.15233603,-1.2062615,4.0626535,-0.8308481,2.2245908,3.0755136,1.6391456,-2.6965785,-0.042040035,9.554708,3.935806,8.086111,3.102599,8.730698,-3.0841944,13.768994,-10.572689,0.5775606,4.992541,-0.28509873,2.0085788,0.78583276,3.224948,-0.69223243,-1.5655535
-44.32382,-1.1368066,-25.379362,-3.3188255,3.4574113,23.175957,-4.819035,8.524338,-19.20807,-7.209217,-8.437893,-19.209362,6.54834,-1.3290813,12.28694,-4.824133,-4.353286,-2.2322128,-5.474248,1.5218413,-2.9356537,-3.356864,1.706513,10.195998,4.013056,-1.5243536,-0.49650744,-12.082968,7.218396,-2.3101554,-2.621524,-2.3349912,10.868993,4.489044,7.6027107,2.2964253,-6.1032605,-4.675666,-10.4555435,6.982499,2.4116817,-6.1492195,5.1348133,-1.1385664,-0.61936396,-9.279128,-4.1670218,5.467625,-7.115912,5.0630245
-6.4228287,-19.542913,-17.043646,-21.190275,-0.26889265,-6.6852283,-0.23511682,7.7409463,5.806003,0.13234271,2.8455374,-3.1797793,3.0133832,-2.297788,-2.7607245,1.8662406,-0.07482223,2.0420356,-1.5910037,-3.4705544,0.98824227,-0.79792875,6.9682794,7.0622306,-7.649999,-0.67168474,-2.7757404,2.6340895,-3.8942468,-3.8639138,-0.18893485,7.566914,8.010427,-3.6267037,3.5275137,-1.403344,-0.45729098,-5.3815274,10.032017,-4.510383,-7.269794,-2.7229676,6.2911563,-2.6476874,-4.7382154,-6.048497,-1.8179407,-2.2255857,3.7080276,-6.494889
34.377087,-2.1175203,2.4444532,-11.515681,12.962309,-14.65646,-0.40785837,18.840694,0.45040396,-8.763105,-0.68583363,3.1382284,-6.659709,-2.570982,-6.2005024,-1.3267467,-0.14336783,-5.2023997,6.620458,13.755521,6.916897,-7.3778176,7.420449,7.0929513,4.9737906,-0.3775523,-0.8568696,-1.5052589,0.8082892,6.492697,1.8319075,4.996727,-6.3935046,7.6433234,6.7352424,4.2563066,1.5002351,5.242347,2.9260373,2.7714188,-6.732639,-12.061686,-9.374105,2.8856943,-0.3795089,-2.326806,-10.216637,-4.0039268,-1.4952525,3.4867473
98.675255,51.78739,32.05345,-3.332394,-9.937409,17.564814,14.818833,13.334385,-13.584148,-1.7619419,-4.200936,-10.85062,7.3164506,-3.791052,1.0594816,-11.822141,-11.660918,-0.4708935,-7.1703744,-10.228953,-0.8704329,-0.6202717,0.055783454,-5.0111327,4.184134,-0.9510507,-3.4548566,-0.31905052,-0.1865581,2.736371,0.60962063,4.3147,-8.340679,-1.8437136,-2.1584542,-0.9211485,-8.368765,-0.8530633,5.4585648,4.3554034,3.7407675,-5.071377,2.9106536,-1.7449687,2.1777837,-5.5876517,0.19366367,-1.2224777,1.2458829,1.3258321
19.842651,-6.2133675,8.50893,3.6469913,9.739936,-1.9480414,4.883059,5.825292,7.541282,1.458489,5.7914257,3.6468773,13.9877205,3.735388,8.509125,1.8778576,19.27324,-16.030798,5.2221117,-13.203124,6.112508,-8.51592,-0.32718405,-1.4803638,-3.3673677,14.727702,2.4884164,-8.143337,2.2482321,-5.7538757,-1.1232425,3.1842391,21.88262,17.876463,-7.5092525,6.0931697,6.7781367,0.62492025,9.12227,3.8463337,-4.9520063,-0.9056812,-0.11475825,7.265934,-5.7000737,-6.561509,17.193485,-3.5646446,4.4046907,-0.28657323
38.492287,-20.546915,8.714783,1.8107444,-13.067587,-4.8838363,-4.526364,6.238753,2.7849035,2.2519014,0.062902324,-2.89875,3.2580318,-2.0938542,4.2332177,12.539455,6.3020735,-5.992722,0.08294316,6.436894,-2.866167,-2.645443,-3.082819,4.7388263,-10.306581,-5.302158,-1.1989858,0.82683694,-5.5053906,-2.0529199,4.878008,-3.19661,11.959251,2.7355871,-5.571821,-3.279485,4.9619513,0.19142838,-3.4619691,-0.5859478,-2.1702645,-1.2044173,-6.3502016,-0.015843619,-1.7407843,-2.732864,0.9667981,-3.9306958,5.6537285,3.7420352
-88.36483,1.7376647,24.007883,-5.6860824,-1.1913885,-1.7091428,-7.1671815,-0.5814476,-2.0428941,2.3610446,1.3593012,2.2198699,-2.1750002,-0.41191134,6.425359,1.0608642,-4.1361012,-2.2516623,1.7780296,3.5835156,-5.133475,2.8925977,-1.4392699,5.7538867,2.9946797,7.2432666,5.1996565,2.5185149,4.1312127,1.2714983,-3.2580078,4.368916,0.6265573,6.98715,-2.392049,-0.8789176,-3.3841474,2.847772,-6.878202,2.632503,-2.7986307,-0.94945323,-2.3386002,1.1280303,0.07668549,6.263006,-5.8308263,2.4423385,-3.7724638,-2.4110842
0.18940353,-6.19672,-13.838739,-9.455898,3.8022597,17.900314,-6.56291,-12.190949,15.5673485,-2.209122,7.370715,6.747167,-6.859701,-4.57455,3.1131935,-7.708634,1.3677528,-1.7887727,-3.3027344,-12.674562,4.6817245,0.33053213,-2.1108067,5.6492667,-5.318016,1.1427393,7.322889,8.261557,1.2067373,5.3098993,-3.7130778,-2.3924568,-1.1117526,4.939015,-10.614558,-3.565681,-13.875311,-0.58433414,8.472718,-7.5819397,-7.9668393,1.37828,-4.469411,0.4393087,0.40689546,4.2520914,-8.243005,1.9181085,1.3057775,4.596523
19.536858,-20.409855,9.227505,19.663694,-3.7077622,-0.97006255,-1.2825459,-0.6819379,1.8976766,-4.608487,-1.7601511,1.049972,0.2983632,-0.15690464,-5.7832007,5.4532003,-4.3018627,4.2468705,12.062914,0.71794724,-1.0173471,-12.383918,1.5834894,8.328157,-3.5882857,-0.9798273,-1.8046849,-3.938536,-1.8315169,2.575463,1.537829,0.018653812,-2.6960616,-5.3499537,-4.346048,-8.613464,-2.8737884,6.2820134,1.5159475,-7.594062,3.1592162,2.193109,0.3420773,1.4326774,4.4406176,7.3480625,0.023480589,-12.943933,2.415095,2.3394756
