0,1
10.465607,3.6961946
5.2478123,11.743641
10.870541,10.077037
3.608467,12.019908
11.73523,3.7118044
10.708011,-0.6639667
-1.56158,14.647721
-0.35190436,1.4639232
2.217325,12.692385
7.2777867,12.311535
3.8773637,11.429725
2.3782046,12.216304
10.444102,10.176523
1.250768,13.050845
-2.3562074,14.581315
12.346368,1.224351
12.949299,9.132911
13.390316,8.468546
7.233116,11.426777
13.721043,7.161641
7.980646,0.88795984
14.0317745,6.0818706
1.4966063,12.808318
7.8016353,1.2992458
-3.7266772,6.1131644
10.07286,9.10452
-1.9901319,3.774608
-6.026495,12.12025
-5.405591,4.7882924
-5.9642305,6.002504
11.877531,6.8969765
6.823818,12.597075
-6.941331,10.630755
8.7425,1.7014076
11.32586,2.23211
-6.4696856,6.4408965
-4.1550584,5.967928
0.5263155,13.619737
12.17543,3.0400128
-1.1324666,14.70786
11.113745,1.837745
10.025,6.7470403
9.710921,11.374345
-7.4925056,9.282269
5.352029,11.924629
-7.307187,8.060965
11.582208,8.316941
6.0129967,11.6502285
-6.373284,7.3506503
5.850155,11.989205
-0.7605317,1.635439
10.066829,1.9344856
10.603788,-0.30974287
-1.0773917,13.184466
-0.24359058,-0.5282976
-6.449377,11.695714
-5.152906,9.597764
12.063739,4.8892365
10.897603,1.7454016
-5.586101,11.810914
10.323077,1.7749037
-6.6590233,11.184572
-6.892054,8.713412
-5.9045396,11.675226
-3.5154228,14.270539
13.186839,5.5718913
-1.9281738,14.679481
13.323761,1.7581984
14.163287,5.189851
-5.133351,4.898777
13.087933,7.5743074
13.817851,6.3948975
11.688713,2.4100962
-1.4051425,3.7639215
-6.8494,7.9541807
6.805141,11.278561
-5.378601,4.7836986
13.969248,9.0309305
-5.046751,8.191248
-7.4192696,9.925039
-5.340178,13.030219
-4.265574,7.857182
-7.2337217,7.0966525
-1.017461,1.827842
11.255357,0.26031587
-0.13737372,-0.45616907
10.511148,7.8018136
0.36962605,13.526217
-0.9110441,1.7055444
-5.720891,11.836394
-7.317324,8.791459
4.071123,12.125979
-6.5904555,11.328441
-4.901015,13.14845
13.708966,4.7003183
-7.101941,8.355216
2.1782024,12.202501
11.661793,7.921723
-0.8934588,13.88426
12.21948,5.495636
14.315277,5.189859
13.313252,3.5270205
10.380334,3.1160562
-4.4926114,13.703758
10.136782,0.26423717
-6.217056,11.34794
9.640263,2.6517804
-4.1990356,6.438519
11.71857,5.7048287
1.883389,12.51239
9.3833275,5.5257115
8.417917,11.726933
9.868722,5.1165347
10.65289,-0.54532844
10.906803,9.721814
8.423631,11.461276
0.3523245,13.766384
9.164042,12.112225
9.615221,0.72175056
1.5752485,13.143583
12.88141,4.7012362
9.327676,2.4942
-1.8173817,11.204017
13.0918045,3.7497087
-1.5563428,3.8381133
7.713494,9.208202
13.448682,8.649404
10.287964,4.1021175
-6.5976276,11.669287
9.699404,8.188058
11.182984,4.5498548
-1.3916794,11.467089
12.547797,5.827918
4.0775127,12.847466
-5.808047,6.2815456
3.9991648,11.503388
-7.1290946,10.185114
12.380775,6.510492
-4.9165425,13.586466
13.515973,1.7219557
8.900602,0.78681034
11.469257,2.8043604
