0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
32.14757,99.52627,-44.726612,35.468662,-5.0666547,2.9771423,-15.209582,2.628585,3.0643044,4.860448,3.2135406,-16.861057,-10.807139,-33.166454,6.334225,-11.664381,4.06085,2.0993776,-9.803463,5.831449,-14.132605,9.436559,-6.1212735,16.754673,8.015106,3.7653832,-10.773422,-5.963023,0.25451335,-3.1008809,-4.7037663,5.8691654,10.877871,-2.6369023,-5.550751,-11.376044,8.720097,5.861332,13.467269,-8.743504,-12.597185,6.436431,3.2704244,16.580181,-7.3157377,-0.5829913,-10.981622,3.0743904,-5.122395,-2.0427737
77.3701,-15.376237,2.6205602,11.625273,-2.4960954,-15.504826,1.0873092,-5.1798286,-3.757534,-5.1385818,-0.6683819,6.3931584,-1.6553559,3.097866,-2.8338578,-5.200399,6.09735,0.225139,-5.022972,-6.197983,-5.7541385,-4.8613133,3.3358645,0.9092546,-2.5309963,-2.2246072,-1.4542053,-4.528784,0.57598364,2.6361794,5.125458,4.929017,-0.083024606,4.9051867,6.463955,0.13341126,0.1787411,-2.8186138,-2.5034184,-1.7334201,2.0459213,1.9048402,-4.06998,-2.3489,-4.402071,1.7018557,3.1377118,-2.1407769,-1.9580171,2.7867343
-27.377016,4.131316,-13.237866,-18.238924,-5.5629725,21.742926,6.141981,-0.43761447,-8.779067,-0.13575177,28.732817,0.44619757,9.059966,-2.9894662,25.130108,-20.761414,10.184203,-2.7908735,-9.47372,14.549718,-3.0134482,-9.406867,30.833702,-11.224216,-19.98057,-24.43341,18.094505,13.384826,-16.294512,14.405269,9.221267,-0.09934992,-9.2163105,-0.7979851,14.434107,-2.0118372,3.3028526,-14.866555,15.50339,10.54154,25.537817,15.081585,5.9442787,-6.0149603,-11.464644,2.7857168,6.9411464,1.0119084,-9.0021305,-3.0760834
-24.82428,-23.008013,26.643534,3.9522355,29.339708,-5.528411,-8.370695,-6.2777805,12.701054,1.8469923,-3.625354,-11.624567,-14.865406,12.041815,7.6720905,-6.5795794,2.4269876,0.073682554,-0.34226614,-6.9707637,-24.73372,11.753597,-6.8770657,5.842449,2.0089817,-12.954531,-6.5053716,0.17977172,-4.3959246,-2.850399,6.7384567,-0.34976694,1.6135318,1.6684976,2.966382,-6.480921,-6.495665,1.164025,-9.139626,4.289212,-11.651262,-4.55584,13.651732,4.2133007,-20.47105,-4.9586306,1.1967704,7.7342873,-18.566427,-11.171627
-6.5614233,-16.45084,5.317353,7.2901506,4.28109,1.0985962,12.147375,-5.600599,15.640393,1.912003,1.5886383,2.341149,-4.9817214,-7.042494,-5.5594497,-0.35757267,-9.270262,1.2505745,-14.442845,-23.493078,2.8060372,-12.04584,-7.216538,9.634398,-24.986706,-10.806086,-28.091496,-13.678953,1.1774673,23.399027,14.116133,-28.390797,20.341642,4.8859615,27.668262,24.923845,-4.811092,-14.032623,2.5050702,3.997033,0.9595464,-9.126738,-13.975433,3.9282115,5.0568843,-3.9012291,8.469552,12.438481,33.27782,-10.434174
62.659897,7.180827,-15.576466,-23.234755,2.2606683,7.3101497,-13.04192,3.7598953,5.1546836,11.073042,13.775807,5.0374613,1.355899,1.4295808,0.1850893,6.374175,-15.379123,-11.464673,2.34145,-5.6990485,-5.298997,6.54581,-6.426163,7.2236853,7.645309,-4.1820636,1.1768394,-4.566062,4.407538,-5.9749846,-0.51265186,-1.1099368,-2.0026546,-8.376919,-8.923483,-18.763416,0.9501541,-4.248625,-0.5747331,-10.6422615,-7.78901,5.9938865,-14.340027,4.4891744,-2.4155922,-5.3118362,2.8801749,-2.5318646,3.2070317,0.83126545
53.14837,-22.529022,6.8224597,10.010179,-2.7960298,-1.1097729,-0.030790882,-1.2631713,10.276405,7.108205,-1.424734,9.251757,3.5168636,-0.8075465,8.492681,0.7861065,-3.5005891,-4.956861,3.2978048,5.5613356,6.5577526,0.48200074,-4.614819,-1.5916935,-0.5371809,1.3278334,4.1030507,11.242773,8.514524,11.25493,7.912576,1.7363777,7.7924914,-2.8820152,-7.785347,2.4775639,-2.578852,-3.9525368,-2.9190989,-1.897128,9.149682,-0.121533796,-3.3283806,11.188396,-2.8705564,-2.3840735,-0.47401413,0.98089033,-9.55606,1.2176223
75.11156,-16.159718,19.434534,18.129469,-0.80573034,0.34658724,-2.482975,6.0216722,-9.073025,-1.5374793,-5.784482,5.772751,-3.2098722,3.218069,-1.9670638,1.2268236,6.8889513,5.3723707,0.4217959,5.173798,-2.6517148,0.22986189,-2.2006109,-7.080403,-1.1655552,-0.33410668,1.1985377,0.2853109,1.4615043,1.4448467,-3.7456217,0.6671408,-2.1042912,0.45189202,6.6970587,0.3592806,-0.27957723,-3.5914118,-6.0250025,-0.33886442,2.7914307,-3.8363006,-1.1786169,3.2736318,0.6209379,-1.5014749,-8.778995,-2.526058,-2.269465,3.236726
-36.81089,-7.1598563,-10.335653,-19.85009,-5.6805835,0.927334,2.402093,30.904863,8.4262,0.065066606,-2.5590425,10.2144575,7.1268516,10.67682,4.026929,-10.666922,19.303902,-5.8245654,1.8437349,-20.990725,-1.0347522,-4.691996,5.5216084,-8.8653555,20.811749,1.1254642,7.1115646,-19.286703,-6.5171328,-8.98884,15.0771475,-6.5626407,19.388557,-1.0424917,5.7943134,6.9200816,11.029048,0.7221692,-6.8883615,-9.704906,15.25925,-2.8480825,-10.754556,-8.313759,-2.4794304,-5.808651,2.9406962,14.188278,1.7453467,8.805347
112.10717,-3.3459086,6.11053,-0.83984834,1.289541,-8.214423,3.308558,-0.63681966,-15.235783,3.2563896,5.07268,2.4657001,-0.19624054,-6.441682,-1.5850376,-2.8673122,-1.643387,-0.65667385,3.3546598,-0.49365795,3.7465665,1.6459652,-1.0121245,0.61229765,0.3521156,3.317758,-0.31406188,-1.4987686,1.230991,-4.773018,2.8152938,-0.4233162,-0.8833392,0.41189513,0.6514696,3.2195418,0.16414735,-2.4148784,3.2006211,-1.1091207,1.5472059,-1.9538975,-0.6924356,1.6687028,-3.751717,-0.9718638,-0.48339733,0.23872265,-2.614821,4.6779847
50.4356,-19.200226,7.357126,5.6604314,1.0809814,3.6078358,-2.7760408,1.5817696,4.9356885,6.5657825,2.0269282,-1.4609822,1.9033879,5.9859767,-1.8036201,-6.0296774,1.8762499,1.0056468,4.791781,-4.0924845,3.6741145,-0.08308438,-1.9067184,-5.3131104,7.9201665,0.54375625,2.051511,8.949717,6.794683,4.395888,3.0539448,-1.9556062,4.6846867,2.6353936,2.176986,0.49507746,5.5019608,-0.29751173,3.4835386,1.4120642,1.8282485,3.2361114,-6.2406974,3.337284,-5.8840694,8.861777,2.4382322,0.71716464,-13.299349,-4.5016055
-39.343674,-3.8996878,-9.1476755,-6.128035,-6.548166,20.356716,-3.57757,-15.638086,-5.4780955,3.0904207,1.2164769,0.60761744,-5.85325,-1.3871332,1.5495583,7.2757077,-3.6733902,17.212996,-1.6280682,-6.23711,-6.8415465,-11.387073,-2.6312075,-12.0525875,2.1155324,10.5604725,14.420407,15.905532,5.111583,-5.293305,8.705801,-7.211468,-20.675259,5.713774,10.430637,5.9190464,11.380185,-5.7419286,-15.194808,-3.2199595,8.077398,-13.890931,-6.5360875,-1.6642253,-8.311483,-1.0934752,4.920092,-10.06784,8.511131,-14.072631
24.831833,5.272439,-22.99441,-10.167106,-3.5065842,16.502245,-20.110163,12.727895,8.853025,0.58310175,-0.44598714,-6.961919,-7.866527,4.2773795,3.252532,-1.5385305,-6.7258034,-3.0642562,1.3488351,-4.8121896,0.020338738,2.746132,2.243226,-10.385165,-6.020416,6.9400606,-14.594786,-4.892498,6.5773396,5.587108,4.0845776,11.896628,10.165367,-3.0738437,1.3015064,0.40537116,-13.366895,-6.5331717,-7.2722006,-6.04863,-0.7612868,-12.17339,3.4723477,-9.216706,-4.1313763,-3.486066,3.4999132,-7.0809326,11.328998,-11.606692
91.92559,13.5359745,6.0803094,-14.390033,-15.833379,4.0871754,-3.8028789,-1.0901827,4.3353386,-0.082730815,-3.3380203,-9.21244,-8.93042,-3.4659867,-10.502921,-5.170474,2.2349408,3.1870844,0.49787208,-2.2033906,8.296669,-2.8892145,-3.3086326,0.9317743,-2.2774608,2.3563046,-8.603155,2.0875273,-4.5071955,-5.7230687,6.2260127,-3.307744,-3.0314345,3.4370987,1.2259792,6.038214,-3.5287807,-4.4757047,-2.1175497,-1.257252,-9.477552,-1.5940577,2.9755652,-4.9262357,-0.9872607,3.408504,-2.4726622,-5.7330985,-3.6036005,-1.8440481
47.70992,-28.41877,-0.2657338,5.3175864,-10.545615,-22.316168,-3.3600192,-4.976239,-0.40607852,-3.7127032,-6.6764207,0.76767415,2.8260868,-9.972809,5.4121075,-6.2944517,-2.857766,-2.6098332,-4.578903,2.5674007,3.71738,0.87252784,-7.939105,1.9450215,-4.099917,-8.398994,3.8582382,-4.906776,1.1610204,-2.6175468,2.344378,-3.6868134,-1.5684445,3.3145,4.014068,3.8477798,-4.2142844,12.371445,1.2494819,4.8442106,-0.610847,-2.686369,-4.7927265,-1.3553005,-4.518233,-5.5774646,5.8564873,4.146875,1.844932,-4.137622
-37.209263,-20.210032,9.900571,7.8236537,-6.510278,-1.406508,-3.2472398,22.276793,-2.5912285,-3.6674204,3.7956936,-1.0886103,-2.9310837,-12.926802,-0.22817165,9.170412,-4.288762,7.9607143,13.1692505,-4.3447323,23.931087,5.2733684,-0.6938558,9.908626,-7.625869,-1.8463889,-29.70811,-10.30294,-15.103033,-6.4050536,-14.68289,-2.4096358,1.1686642,-8.483859,17.34569,-0.21894118,0.17829995,2.2912145,-21.033812,10.435541,5.44331,-8.878032,13.995463,-12.393849,7.582266,-7.7420197,-4.41467,2.1041253,8.875211,9.542375
-36.344475,61.89992,-34.589867,28.649239,5.0225196,22.477966,-7.050355,-6.92101,4.5331826,-10.421798,-0.95549744,-6.3860984,-24.423906,9.705299,-6.559079,17.464563,-4.9480023,-12.276514,-17.109697,10.0430565,16.804638,-18.636301,11.029948,1.4588429,3.5246725,46.70535,8.7773075,7.501829,-0.35728577,-7.1418824,-21.901451,5.9530773,4.1571765,-6.2170577,14.65588,-0.39939818,2.373714,8.205028,15.139522,1.8442436,-21.488806,-14.406114,9.827569,-0.27300608,21.90464,-8.95531,12.85943,2.6635718,-15.152451,-11.557794
-74.554214,9.013989,-4.234275,-17.292633,22.182293,-15.964322,-7.8732014,-5.6624193,4.944825,39.887844,-6.833177,4.136442,10.956177,-10.633141,5.6010094,-14.426322,-8.887751,-15.72264,-1.7963442,15.019579,-1.962313,-10.296159,3.7823195,-4.6594167,-14.309387,18.989832,-12.686828,2.8886037,6.7624507,-3.407564,-14.832392,9.923668,4.3676124,-6.3675284,-4.6992354,-0.3285707,-7.9667335,-4.29139,21.22019,2.104775,-16.99927,-5.4614043,-14.44283,-8.276709,5.1184134,-3.31887,-10.805472,-4.285453,-10.206857,9.94548
