0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-10.432148,8.233782,-7.166751,5.254294,2.817638,-8.431891,-4.6857696,0.53550225,-0.16036867,0.11741794,0.99798656,0.9602478,0.7957746,3.275528,0.059484128,0.40730432,-0.8577532,4.051721,2.4516947,-1.393198,2.935357,0.73392814,-1.2235882,0.1805839,-0.41251174,0.30015814,-1.7145519,0.88602847,1.7091798,-0.26002598,-3.9637463,-1.5435344,8.649942,1.3432457,-0.2815433,0.5853307,-0.061960723,-2.6412408,-3.5365953,4.836211,1.1108148,-4.339264,2.0493295,1.2606821,-4.8685093,-0.7195589,0.028524177,0.56180763,-0.54016465,0.5403278
-23.97256,-0.03145397,-4.086277,0.6804158,5.245636,-0.19174084,4.839455,0.22021987,0.3096917,-1.311857,-2.2103527,0.26034617,0.50982225,1.9599969,1.3870527,0.41837278,0.41631746,2.0714903,-1.4927331,2.1499047,-1.1013309,-0.10397242,1.0013285,-0.54650563,0.18946208,-1.7585896,0.5746806,0.7624506,0.5818716,2.1632764,-0.56164485,0.29747397,0.034845676,-0.49367204,-1.4887509,0.76253796,-0.712877,1.0816041,1.0198588,0.53117114,0.5317833,-1.5303619,0.4494114,-0.787589,0.30453268,0.40247232,-0.49707943,-0.622322,3.0090923,1.0876375
-11.323687,-5.3438754,-0.28328553,-0.5730676,5.809596,4.613525,-0.5877227,-2.5478315,-0.45100188,1.6247783,-1.3247296,-1.218223,1.9580787,-0.8862565,-0.16060062,0.008460104,0.6731597,0.29424936,-0.66728616,1.0074819,0.44343114,0.49214152,0.26566806,0.041010108,0.90675503,-0.17121176,1.1764368,0.558435,-0.015479426,-0.45219,0.26544216,-0.7594341,1.5897056,-0.5404144,-0.82407755,-0.78615826,0.5131876,0.13725339,-0.22979262,-0.56484073,0.34910074,0.55076975,-1.2181699,-1.6175282,-1.3224245,-1.6375283,-0.48964447,-1.8769249,1.2202919,1.2045715
13.041216,-2.1354914,1.7267992,5.2354894,1.4063689,5.5053635,-0.2508873,-8.140131,-4.2200274,-0.111591294,-5.4588237,-2.7002769,1.796846,-2.9140637,1.4872795,1.5942913,4.209037,1.0156412,0.7934123,-2.361676,0.23621875,-1.8611294,1.4822122,-1.1283464,0.69682163,1.4119916,-0.50410813,-1.1152891,1.3183469,0.10871646,-0.07782019,-0.34953704,0.6752273,3.160275,-0.9359339,-2.020823,-1.1067414,-2.418387,1.4693255,-2.3732512,0.550167,0.18222259,-1.8293445,-0.14987554,-1.7300911,-0.37993667,1.5205337,0.8508143,-1.3068913,-0.8397805
106.24431,30.261337,-19.803413,-25.086597,-6.4677763,-5.8380003,12.819614,13.907895,-3.2037823,-17.246866,2.0637653,1.5126846,-6.360364,12.937138,27.455933,27.15462,-37.595848,124.34495,-36.0897,157.18953,-35.95846,-40.990185,50.479675,-33.010952,0.89119005,-23.401585,26.207256,-10.258015,20.15473,-15.869335,22.82111,-3.8235636,-1.2637923,-17.220825,7.0068684,25.141,-5.6626267,3.536429,-19.255745,-13.059986,-13.566461,36.674763,-2.5926733,0.07891947,-14.0401125,-5.714713,-0.23978183,0.74035734,-21.704578,-10.256516
3.6936426,-0.85998446,3.9508631,3.080804,-2.5796213,1.5468998,2.991191,-3.820236,8.038565,-4.461069,2.0686657,-4.884457,-0.3621824,-5.1044197,-1.3557347,2.5375054,0.7103575,-0.14588402,-0.12644576,-3.646294,0.24807958,-0.5811916,0.22643328,-2.1357305,0.48199087,-0.9180945,-6.287978,2.1986034,2.0691,0.8372567,5.049554,-0.95371014,-0.15472601,0.5200164,2.2104638,2.0683334,-0.331783,1.7803859,0.72061634,0.39685613,2.2330341,4.04101,3.4589207,-0.49573675,-2.3851702,-0.28735495,-1.0373119,2.481412,0.0032243675,-1.3513021
15.452976,-10.776124,3.5151398,-5.1163683,2.0493283,-2.21034,-1.0735933,-2.7222738,-0.67033213,2.9119084,-3.1863048,-0.5053081,-0.22646928,-2.8845472,-1.2935941,1.1329366,0.33930612,0.5248226,0.10705409,-0.13902009,1.948702,-0.73073536,2.1196966,-0.79502344,-0.46597835,-0.14416283,-1.5188379,0.8968807,-1.5688666,-0.6007891,1.8344475,0.48191246,-0.85323066,-0.2256796,2.435018,-1.4863334,-1.0904742,0.57776386,-0.97585255,0.91921145,0.9132245,1.5909989,-0.76408815,-0.9148737,0.9026539,-0.054996025,-2.3588438,-2.3096051,-0.091462396,0.8295927
-31.787216,2.8231614,1.5285665,-5.13523,-10.04106,3.8223143,-1.0211023,1.5033484,-3.4281487,0.5676271,-0.14599372,0.47842756,-0.25016493,-0.5885613,0.019829147,-0.2839294,-0.022649214,-0.5945271,-0.44805092,0.43096027,-0.1699621,0.43057266,-0.15162112,0.21564934,0.42851955,-0.43336746,-0.94928735,-0.3220436,0.13113135,0.5569158,1.4013847,0.036325343,1.1615509,-0.51309925,-0.085044265,-0.86341834,-0.63473856,0.15713844,0.5135413,1.1273891,-0.8744274,-0.22558673,-0.4250131,0.85856175,0.7001464,-0.6901733,1.20307,-1.0587693,-0.9827029,0.40090412
-7.0802474,-1.0430951,-2.7767177,0.9486691,4.05778,3.742337,3.9622464,6.7552633,3.494003,0.5545283,0.30113393,-1.2940102,0.84665,-1.568914,1.8691237,0.54780567,1.6209468,0.69256234,0.9616432,0.038663242,-0.09334747,1.3378974,-1.968677,2.467825,1.5814277,-0.40259966,-0.017517459,-0.13017412,-0.7157746,-0.08227264,-1.6166078,2.247613,-0.019383358,-0.084440425,1.8899791,0.8435814,0.7821437,0.79926383,-1.5434897,-0.92535216,-0.98630214,1.8448777,-1.3741502,-0.8646395,-2.1629162,0.28474364,2.398743,-1.2063676,-0.23539862,-1.0633658
4.45943,-9.614351,6.7494664,0.8020246,-2.7941082,-7.5909467,0.820038,0.6942907,-0.83486634,-0.35765353,-1.0039893,0.36536387,0.9313474,0.6946541,-0.15067637,0.007536048,-0.8202572,0.012355507,-0.63609695,1.4294436,-1.3022474,-2.1253927,1.9439492,-0.59049183,0.29397056,-1.1817106,0.58274823,-2.0283718,0.18324552,0.05694405,-1.1234759,-0.17937997,0.24574615,-2.2686596,1.3464464,0.22328436,-0.8156016,-0.08292645,-4.236383,0.76440847,0.10937867,2.0996525,-1.8645371,1.382719,-1.8352575,-0.13874571,-0.22480127,-2.1448252,-1.0185465,0.8067447
