0,1
3.093164,2.2557597
3.2010036,2.2691154
2.8289077,2.2979193
3.068419,1.9028356
3.1495345,1.8717664
3.0477405,2.1227078
3.139906,1.9743904
3.0610611,0.7549293
2.9644768,2.1111
3.225089,1.2663198
3.12424,1.4075521
3.1505883,1.7084967
3.2364209,1.8418341
3.1534076,1.5746741
3.1875477,1.3910606
3.2166924,1.0683835
3.076506,1.0823827
3.230304,1.8991907
3.0151548,1.1838666
1.4322996,2.9410691
3.1533868,1.6340088
3.140267,0.9025883
2.71747,-0.33285555
3.307178,0.84602815
3.2649846,1.041876
2.940572,1.6585242
3.1584935,1.2169076
1.8387115,-0.701633
3.0720158,0.8961202
1.6448207,-1.0451884
3.1962209,0.98695153
2.9969053,0.89173365
3.2228487,0.9692705
2.8508525,-0.04345674
2.489633,-0.5202573
2.7423851,-0.10998113
2.8129828,-0.30479646
2.391411,-0.33444217
2.9266095,0.5180421
2.5107636,-0.14209363
3.0599208,0.26411465
2.1454375,-0.37533176
2.2058089,-0.4709097
2.2734747,-0.5088151
1.7182621,-0.6604815
1.7642244,-0.9364524
1.9920577,-0.91111565
2.6349173,-0.42743897
1.7694995,-0.8890042
2.346678,-1.0394894
2.0490706,-0.6993272
2.109185,-0.64380884
1.4545895,-1.1217254
1.1217724,-1.3204969
-1.1443187,-0.5758844
1.5886409,-0.97555435
2.7908926,-0.19450018
1.8669169,-0.7364697
2.2629023,-1.1254442
1.8912909,-0.75208426
1.9989815,-1.052485
1.701557,-1.0588994
1.4306797,-0.7813656
1.4707594,-0.99181235
1.7548689,-0.5210772
1.4813943,-1.3373325
1.1011997,-1.370917
1.5465245,2.3764787
1.7855157,-0.64170545
1.656023,-1.1161382
1.1207434,-1.461715
1.3808482,-1.0930961
1.3007116,-1.3544992
0.7775781,-1.1239802
0.8149236,-1.7922864
1.5688794,-1.071801
0.7511002,-1.8355643
0.98523957,-1.3537186
0.45647523,-1.7076949
1.3363208,-0.92264235
0.28637695,-1.3400838
0.9846618,-1.6310898
0.45542103,-1.6317118
-0.023527808,-1.7831671
1.3626034,-1.0407838
-0.07341839,-1.357223
0.3734016,-1.5939472
-0.6671738,-1.6941087
0.3982703,-1.7919171
0.22770211,-1.7228438
1.0254494,-1.4194167
-0.43974704,-1.1620097
1.0023465,-1.3106375
0.6014877,-1.6208682
0.21056396,-1.3937507
0.09114297,-1.4262365
-0.41060844,-1.6739722
0.55106294,-1.9290597
-0.47350973,-1.9877882
0.08863182,-1.4189597
0.2853202,-1.874554
-0.52032566,-0.61180675
1.9502573,3.0036724
0.64050037,-1.6748476
0.6493129,-1.263745
0.19120052,-1.7610927
-0.2943151,-1.769818
-0.6024725,-1.6844378
-0.6645353,-1.4713786
-0.7486998,-1.6118715
-0.4696994,-1.8954248
-0.43169525,-1.9412155
0.17092992,-1.7478187
-0.280606,-1.6201334
-0.25699413,-1.6412334
-0.48721427,-1.947512
-0.5672614,-1.7713834
0.18872336,-1.2972399
-0.41130075,-1.6777709
-1.0233902,-1.5949006
-0.6627286,-1.3357354
-0.22131373,-0.8882608
-0.9641265,-1.929123
1.3406312,2.7126315
-0.24583694,-0.99574643
-0.64304733,-0.114798896
-0.74019206,-1.86635
0.027907234,-1.1431756
-1.0971419,-1.6719263
-0.868227,-0.099345006
-1.6674964,-1.2973199
-1.0261583,-1.4378849
-1.6426915,-1.1369076
-0.43263972,-0.5329737
-0.7411925,-0.6454201
-0.4802348,-0.80656594
-1.5162011,-1.1463077
-0.38543683,-1.1078237
-1.7458924,0.37468502
-0.13523228,-1.0465432
-1.3659478,-1.623857
-2.8123004,-0.36698055
-0.58125114,-0.9213286
-1.1316538,-0.5824241
-1.2272444,-1.3540566
-0.9940887,0.5494045
-2.2605338,-0.2898424
-1.5728328,-0.7914474
-2.0765214,-0.25972342
-0.606649,-0.6222966
0.3963176,1.429968
-2.0721116,-0.72106856
-1.7463785,-0.17559779
-2.434476,0.33652422
-2.2851505,-0.49712953
-1.7570323,-1.3284785
-2.3307693,-0.020898761
1.4363514,2.9789915
-1.451022,-0.52275646
-1.0274568,0.16923569
-2.2305605,0.027125394
-2.492259,-1.0276611
-1.1919585,-0.46945333
-1.8741117,0.65120345
-1.8368354,-1.2064662
1.4178938,2.6009207
-2.3134785,-0.08620349
-1.3955506,-0.45414954
-2.2912657,-0.94601315
-1.3811288,0.14996856
-2.0223541,-0.3293973
-1.1320103,0.21334064
-1.7876905,-0.45893577
-2.3199813,0.5235174
-1.874849,-0.3028734
-1.4603169,0.78604054
-1.9984093,-1.0601889
-1.1082405,-0.039915033
-1.5529667,-0.057905003
-0.6572521,-1.0043621
-1.0880331,-0.5113148
-1.6033163,-0.29229394
-2.7408235,0.18759917
-0.89021677,0.6507102
-2.186871,0.70634925
-2.0798051,0.4617133
-2.037183,-0.11100495
-1.817136,-0.5415147
-1.6609416,-0.059941452
-1.7184932,-0.06551553
-2.2638159,0.36585426
-0.8891683,0.24615657
-2.824776,-0.38442913
-1.3796331,-0.30751833
-1.1446984,-0.104710504
-2.2814794,-0.68354374
-2.624252,-0.37069753
-1.4741178,0.004512459
-2.097728,0.33359188
-1.6436712,-0.023326758
-2.0383143,0.20804596
-2.6939647,0.6220627
-2.3899736,-0.1682842
-2.1868334,0.4759987
-2.20404,0.46823788
-2.5467782,0.10716725
-1.4986022,0.33971456
-2.3293831,0.5341579
-1.7844543,-0.87279814
-2.6451664,0.46394408
-2.5668297,-0.1884558
-1.9400718,0.3904699
-2.4441562,0.47496602
-1.2362233,0.0048355036
-2.1752977,0.051811006
-2.1325192,0.11207729
-2.1737876,-0.63451487
-2.1995385,-0.681512
-2.5720682,-0.8884432
-1.229424,0.28947377
-2.2703278,-0.27669966
-2.232946,0.08140467
-2.2335303,-0.22834645
-2.061801,-0.5331631
-1.1989444,-0.20904317
-2.3206503,-0.068027765
-1.7704302,0.40550813
-2.1751673,-0.788658
-2.314345,0.17495817
-1.8715935,0.08956658
-2.0260944,-0.58775854
0.89688766,2.0722768
-2.2620625,-0.24334912
-1.5237942,0.20483126
-1.8346431,-0.064414136
-2.122224,-0.9450943
-1.8637958,-0.30632266
-1.7443756,-0.382081
2.0807407,3.8563163
-1.0928832,-0.012926141
-1.8427067,-0.5690561
-1.4168866,-1.213859
-1.0684382,-0.05502035
-1.4160477,-0.4508903
-1.4118912,-0.61723876
-2.258672,-1.1419339
-0.94773054,-0.22195694
-0.98685706,-0.5787852
-1.4855723,-0.53466445
-2.5827863,-0.16898215
-1.3253971,-0.27625158
-2.0080545,-0.86162996
1.0575186,0.4133237
-1.5264796,-0.14626282
-1.2654976,-0.67266995
-1.1254267,0.043914318
-1.4371276,-0.58293974
-1.620758,-0.40942088
-1.4686886,-0.54447746
-0.704465,-0.52932274
