0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-6693.244,1378.7922,-4.395252,-442.9889,799.36096,-352.71072,214.0437,145.5986,-146.9744,-87.73061,-151.71301,189.18692,6.157828,-70.96636,-211.9032,139.37425,10.756064,-292.29953,286.8336,-130.49257,2.85454,-111.30122,130.23158,-226.1021,89.46827,-49.43756,-299.04105,-4.223201,-28.205902,56.484196,45.90413,224.81802,-25.199076,-49.23373,-291.54654,-71.0198,69.821075,210.24544,14.056085,42.85349,217.05302,-249.12741,-65.68547,-256.79013,-228.82037,-71.42767,147.82495,-78.71597,45.077366,159.98071
7182.382,181.30664,497.55276,747.7483,147.22115,-556.38824,-566.796,-26.484924,511.54926,-177.19044,4.862916,375.66168,313.0476,232.0472,-160.42953,219.30153,-128.51134,41.406242,82.62543,-237.62712,1.3394601,130.46106,251.27313,-177.70476,-31.047356,-188.07555,-5.7649856,188.22784,-216.76953,313.56345,208.41756,183.75684,-209.08987,-191.01825,-285.20282,36.670017,-159.10094,325.21005,-49.95093,-16.14404,76.302376,-30.594677,-158.73633,289.29056,-69.76193,88.05809,-188.02385,-50.466713,-78.01263,-174.81947
-1966.8411,306.67065,43.203014,105.29033,239.14197,-236.41069,-416.97394,348.64792,98.051346,301.14938,-278.38824,324.47015,171.85933,-68.39088,151.35638,-44.80629,31.046804,480.58853,-290.30386,59.33697,71.54301,-370.3492,-184.002,45.306755,-9.531069,91.87278,-290.64148,173.20174,-22.996555,42.88798,-206.90672,-56.62869,138.69345,180.09273,112.51163,-187.68254,-206.77234,-109.574745,-35.530785,103.45654,-93.35805,-76.466,-43.64273,143.6489,-102.27713,-156.22676,-70.19231,-38.72858,-235.24693,-147.40005
-11525.098,-1086.316,91.9219,39.27013,-147.21825,-73.154686,-159.22964,-97.62507,91.33548,2.4489758,-64.7836,10.630654,37.05179,22.889734,8.700433,-81.61604,-6.023264,-28.957495,16.379875,-51.07108,-27.140299,30.324362,-35.01908,-20.284233,21.537903,82.23498,16.30813,74.046814,-25.077288,0.73715365,-46.266975,-19.746275,-21.872868,-30.436405,89.08217,-90.43609,-30.880722,11.688399,33.711273,-12.853265,-69.415474,11.432865,6.870422,-57.778038,-3.548888,-4.3797154,-17.022936,41.82119,6.316381,59.169052
-869.6686,-245.58252,159.03131,-48.844147,-87.171616,167.1902,-142.51399,-337.41876,-88.53253,-206.16553,241.01697,-70.51764,-86.66856,209.14027,-114.90115,-186.50563,-79.92647,-44.81139,183.69139,182.13858,-28.102232,-32.439884,188.50227,-123.223366,57.345596,40.573174,-216.98088,140.58032,37.988285,127.583115,-299.21127,-12.400502,-135.68059,51.51346,-25.528954,104.47379,-193.88643,39.5494,102.6096,-42.381016,-74.345604,-27.478678,42.416267,-106.04626,-62.000336,135.07532,-93.37951,17.302898,221.98624,195.68918
4012.6824,-111.0467,-40.800995,-25.386417,10.927434,489.6899,-140.81664,186.68677,168.11877,-372.42914,-1.8352383,-93.00995,-25.534115,-64.64424,382.16342,80.7399,-208.91524,91.820724,-293.51495,-326.02954,359.3238,-417.38504,-369.21994,-268.01862,-136.13374,-154.7325,-293.6955,-288.4678,-84.499985,-242.98152,158.48955,-181.30516,-110.57959,265.7703,212.80394,-64.35574,-104.384125,57.152668,256.75626,-3.5531597,-8.861975,-78.88067,192.46169,-231.0896,91.356926,22.000877,-222.52307,56.580746,-225.87675,-176.15869
-769.6908,680.339,572.3497,-323.0883,91.79017,-222.39774,239.26338,274.8618,5.659251,-68.2617,-244.65247,146.90361,-606.3348,178.21404,-131.3562,148.33151,120.802925,381.85568,-233.82544,32.706024,94.675995,30.846502,81.72092,94.133255,-71.75789,98.79032,151.92395,-97.35797,270.39603,-223.52902,-184.5742,-138.20613,-82.82424,-180.0625,-44.284725,281.77536,102.670784,-111.21793,116.92634,275.142,-25.058975,-103.28279,-305.88766,119.57987,-179.11555,-118.537285,57.456818,30.52013,-20.796091,295.70273
-1517.4962,-435.1476,-159.32826,-148.2813,154.86601,-130.6234,-206.45676,-88.037994,-715.4841,-80.38588,248.3676,522.4331,67.18811,97.271866,-161.86113,394.60968,-52.692455,-85.35526,-44.57248,196.75032,-428.23785,-88.055504,-8.260104,445.8343,-153.27586,168.30336,-58.112606,-58.830303,-49.23747,40.780483,69.841415,-301.49307,79.51111,-117.39569,220.61542,118.03111,-167.63329,283.84845,-4.223677,-369.31512,-54.68402,61.167675,121.61641,229.65271,68.777596,187.1778,117.9894,75.00376,88.49714,-166.99814
-42.19763,398.28235,-214.93253,-162.85155,-514.45197,842.3343,-19.349295,-98.41409,-410.29755,-204.92102,-8.359026,-18.308422,-174.58263,-146.35336,434.8567,-539.27466,163.52727,100.51178,-434.23846,-229.9084,-320.24768,-106.258644,184.28064,-103.47398,-189.38902,-584.98486,-268.79846,-172.25966,59.111927,114.576004,-2.9356203,15.563841,286.23218,224.58113,-253.58829,196.83847,-241.9383,-393.5772,-42.503986,149.2102,-103.130325,105.11654,17.965536,-81.87048,139.65224,-240.0628,-98.358665,-68.55931,250.41936,-38.04453
7599.346,-1058.6859,-251.46938,-110.16946,193.14769,-230.26222,308.0333,435.84088,-366.13174,-72.39028,302.73676,-133.29291,2.5934606,446.53943,-329.89648,330.3569,-60.190723,31.873436,52.856632,117.090065,-61.397255,-32.421944,31.31521,-256.20682,15.334666,-145.07861,185.07202,-403.5497,128.40898,-215.6499,164.13228,-188.04059,-50.28334,-92.24673,-20.781408,-29.720781,102.44243,-27.719004,190.13318,-224.30864,103.17171,219.84015,48.56746,-76.1478,56.019848,-137.80264,-203.73677,4.714506,251.80516,9.996188
