0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.007889009,0.0005650787,0.0001968501,0.0007154535,0.00031095857,0.00017991361,0.00031369273,0.00032484578,0.00152397,0.0001681298,-0.00012091507,0.0021968374,0.00034536366,-0.007851768,-0.00038322608
-0.008257957,0.00060077896,0.00021356394,0.0007706653,0.00034345302,0.00015471026,0.00036110228,0.0003377882,0.0016177442,0.00022942139,-0.00012300747,0.0023071906,0.00036388935,-0.0082141915,-0.00040302792
-0.007774099,0.0005561913,0.00019411514,0.0007032117,0.00030706864,0.00017646939,0.00030841504,0.00032333017,0.0015011402,0.00016442312,-0.00011735263,0.0021636838,0.00034040635,-0.0077387486,-0.00037907338
-0.008593382,0.0006385124,0.0002473035,0.00089305866,0.00031799884,0.00025767036,0.0004459425,4.4731176e-05,0.0018393176,0.00018343191,-4.564479e-05,0.0025130694,0.00040047144,-0.008720702,-0.0004279603
-0.04960955,0.005622173,0.0038822838,0.014769412,0.0069535305,0.008051934,0.015285912,-0.03442451,0.02494207,0.0021552404,-5.218756e-06,0.015663184,0.0024788887,-0.037871905,-0.0012989754
-0.009222842,0.00069553836,0.00027481865,0.000994019,0.0003285731,0.00030109513,0.0005253824,-5.3912543e-05,0.002043961,0.00020674185,-1.6698827e-05,0.0027292713,0.00043504435,-0.009404896,-0.00045883286
-0.008067692,0.0005797425,0.00021066114,0.00076093443,0.0003388836,0.00021921982,0.00032128618,0.00015450495,0.0016079374,0.00016933837,-0.000109125765,0.0023382981,0.00038178303,-0.008137635,-0.00041208696
-0.009043628,0.0006943499,0.00020306453,0.00034386685,0.00037059924,0.00024313369,0.00044637796,0.00065691915,0.0018114303,0.00019447303,-0.00013510036,0.0024473784,0.00027398614,-0.008840425,-0.00042479756
-0.008516081,0.00062194956,0.00022762937,0.0008156945,0.00037031877,0.00017689544,0.00037641867,0.00023636881,0.0017013117,0.00024228,-0.00011969874,0.0024389296,0.00039307802,-0.008536049,-0.00042783405
-0.007801025,0.0005599583,0.00020122221,0.00072742504,0.00032327088,0.00020819299,0.0003105672,0.00018140792,0.0015476927,0.00016444281,-0.0001076794,0.0022482174,0.00036629397,-0.007853727,-0.00039740687
-0.0071889046,0.0005127316,0.00017688356,0.00064752565,0.00028307294,0.00016413607,0.00028559798,0.00031044305,0.0013871532,0.00015216107,-0.00010714169,0.001998869,0.00031626303,-0.0071548023,-0.00035310708
-0.0072250618,0.00051627186,0.00018017819,0.00065462216,0.00028430854,0.00016600911,0.00028707326,0.00029863598,0.0013986783,0.0001486003,-0.00010606582,0.0020193406,0.00032039126,-0.007202919,-0.00035658586
-0.007892391,0.0005661873,0.00020401414,0.0007416316,0.0003322664,0.00021749434,0.00031365597,0.00015000855,0.0015736767,0.00016803159,-0.000108207736,0.002289628,0.00037600278,-0.007962184,-0.00040521674
-0.008370682,0.0006023361,0.00021920456,0.00078998413,0.0003541725,0.00023355558,0.00033326997,0.00013602393,0.0016744838,0.00017883541,-0.0001144748,0.002438331,0.000399641,-0.00845336,-0.00042868615
-0.008476472,0.0006295785,0.00024284405,0.0008715767,0.00031082638,0.00025330036,0.00044181163,5.9658454e-05,0.0018130826,0.00018367787,-4.4568602e-05,0.0024732514,0.00039307738,-0.008593035,-0.00042199605
-0.012859977,0.0010754766,0.0004604133,-0.000115306495,0.000581373,0.00043404163,0.00080991304,0.0011968511,0.0028795514,0.000293778,-0.00018785853,0.0029931278,0.00048507823,-0.013127068,-0.000602761
