0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.007484468,-0.0025025972,-0.0011444112,0.0005183388,-0.004806677,0.00010068189,-0.008117186,0.006892523,0.0011265313,-0.0004892692,-0.00015123407,0.0070522293,0.00080860284,0.008022294,-0.008718156
0.0056785913,-0.0018113011,-9.7453914e-05,-0.0013343698,-0.004304446,-5.9399867e-05,-0.0048473016,0.0030602352,-0.00010369601,-0.0006466243,0.00021041767,0.0049397773,0.0020643305,0.0052725947,-0.0072208312
0.005941368,-0.0018298604,-0.00024234585,-0.00068181776,-0.0042212987,0.00025448925,-0.00534352,0.0038440588,0.00016461113,-0.0005744974,0.00013206757,0.0055706846,0.001558796,0.006003892,-0.007199968
0.00443693,-0.001641181,3.428427e-05,-0.0016640939,-0.0034534496,-0.0004989805,-0.0029173447,0.0013603375,-0.0007201839,-0.00041286816,2.0052645e-05,0.0031651368,0.002255004,0.003362118,-0.006262018
0.03758144,-0.012667505,-0.016873458,0.018800799,-0.0041634114,-0.0016894406,-0.013839076,0.010488904,-0.0014453693,0.0032092691,-0.000542445,-0.006332883,0.008448723,-0.02458114,0.02238562
0.02110705,-0.0070783854,-0.016222432,0.024497034,0.008518445,-0.0032569605,0.013367565,-0.004949792,0.0005161862,0.00091654144,-0.0070628827,-0.011702041,-0.015570996,0.014638069,-0.008057955
0.0076585873,-0.0021070547,-0.0023745417,0.0027402113,-0.0018032222,0.0005942824,-0.0016459168,0.0020966409,0.0002849125,0.0002024234,-0.0007631662,0.0004893503,-0.0026740036,0.007867723,-0.007156265
0.01811401,-0.009458802,0.0009923045,-0.022010854,-0.025430022,-0.012773781,0.0024593463,-0.028166896,0.0012222916,0.021291502,-0.01333859,-0.014524898,0.013260497,-0.024122374,-0.033844445
0.0090659605,0.0019365527,0.00021229248,-0.0013549979,-0.009308012,0.010085525,-0.00815376,0.0048954077,0.001229841,0.00019437757,0.003907196,0.009324438,0.0023166407,0.008210256,-0.009632314
0.0084472075,-0.0031437122,0.0007199194,-0.0051540574,-0.007525722,-0.0012922534,-0.0047740103,0.0016218497,-0.0020274548,-0.0019596594,0.00067847624,0.006892322,0.0064471355,0.005561829,-0.0126030175
0.009475026,0.007821149,-0.0007335656,-0.001278246,-0.0073947366,0.03476137,0.00550256,-0.0024614357,-0.0020685203,-0.00012388063,0.0029822052,0.00031109044,0.0016431339,0.007352912,-0.0039498503
0.007264585,-0.0016041263,0.0021649844,0.00032928234,-0.0023011705,0.0005799116,-0.0035153828,0.0024483048,0.00028315966,-0.00014606521,0.0005047193,0.0037580354,0.0004281025,0.0062892744,-0.0072040292
0.018448658,-0.00087838474,0.002774648,-0.025668768,0.023261508,0.0034494773,-0.0027241216,-0.00021386326,-0.028685462,-0.00032238965,0.0067020464,0.003279293,0.00179803,0.0022152928,-0.013558447
0.005106497,-0.0016541894,2.7742179e-05,-0.0015569029,-0.0040646605,-6.221655e-05,-0.0038089806,0.001967215,-0.00038425482,-0.00068696676,0.00013740764,0.004195524,0.0021994456,0.0043531363,-0.0067369887
0.00901185,-0.003548339,0.00073616975,-0.007516078,-0.0079154745,-0.0023666073,-0.003682103,-0.0010438925,-0.00052312727,-0.00012190722,-0.0003355605,0.0035635538,0.0048247967,-0.0010545687,-0.015268775
0.012527534,-0.004108283,-0.009170218,0.013733171,0.0043468378,-0.0015306805,0.006212,-0.0025165656,2.7060303e-05,7.22244e-05,-0.004245372,-0.013092343,-0.016323704,0.013543093,-0.007930673
0.021902116,-0.007812729,-0.016271912,0.025570258,0.00648281,-0.0016577094,0.009211282,-0.0021323953,-0.0005164622,-0.0008938584,0.0022839843,0.0037440069,0.009080824,-0.0069278036,0.004417091
0.012203154,-0.0032917287,-0.0079936795,0.012211346,0.0034218058,-0.000993293,0.0044340566,-0.0020471248,-3.98403e-05,0.0011582859,-0.003316781,-0.010236436,-0.014907532,0.013208679,-0.007938864
0.022294486,-0.010034265,0.0036146003,-0.035909295,-0.022994023,-0.014325494,0.011605417,-0.04600364,-0.005058648,0.0025507805,0.0033276605,0.030468011,-0.015768837,0.043805115,0.041029736
0.050427843,-0.01538697,-0.019933894,0.024063345,-0.0036805512,-0.0022724997,-0.0032141365,0.004753309,-0.0002667712,-2.2801994e-05,0.006492214,0.0063269413,0.023526326,-0.04463635,0.03886814
0.010019827,-0.0031466482,-0.0066406876,0.009590089,0.002598224,-0.0008193434,0.0038448595,-0.0016350537,0.00022549507,-0.0015293201,-0.0040781964,-0.010195982,-0.012508377,0.011321035,-0.006771164
0.016026491,-0.005450718,-0.012455094,0.018916117,0.006631017,-0.0018675161,0.009298365,-0.0047947518,-0.0005787566,0.0016730847,-0.006359592,-0.017966922,-0.022373084,0.016284801,-0.009216588
0.0064690374,-0.00196065,2.4956173e-05,-0.0017451176,-0.005348163,0.00028349995,-0.0062326714,0.003551393,5.144024e-05,-0.0006092694,0.00038470776,0.006849474,0.002650791,0.006079927,-0.008569863
0.027288185,-0.005352533,0.12468187,0.04517031,0.007310283,-0.0049742116,0.0111535285,-0.005064614,-0.0014924916,0.0009833191,0.002487676,0.005756113,0.0012686951,0.0050945473,-0.004238105
0.011187422,-0.004689604,-0.0005861326,-0.0055969395,-0.012028084,-0.0024611312,-0.014115441,0.005844457,-0.0028092011,-0.0018151357,-0.0021119695,0.012173818,0.010261654,0.004637713,-0.018502057
0.016751673,0.022690268,0.0010282332,-0.0018459688,-0.02165314,0.098559506,0.014358499,-0.010879223,0.0010367845,-0.0002636462,0.0038002804,0.002439808,0.0025546707,0.007978201,-0.0041173394
0.007843484,-0.0033937288,0.000317407,-0.006253054,-0.007894104,-0.002778522,-0.0029907553,-0.0036334803,-0.0020984034,-0.00044789477,-0.00091385876,0.0017055277,0.0057170787,-0.0009546929,-0.013698522
0.0065133786,-0.001953581,0.010081325,0.002592425,-0.0027435548,-0.00058086665,-0.0026893762,0.0016804583,-0.00045258677,-0.00044078167,0.00040928987,0.0046183947,0.0017205895,0.0046554175,-0.00600951
0.007241799,-0.002753953,1.8065652e-05,-0.0019289354,-0.0060757934,-0.0007046481,-0.0072528194,0.0048809005,-9.845154e-05,-0.001058087,0.00029112137,0.0081333,0.0035215083,0.006971458,-0.00993203
0.011165839,-0.0045588803,0.00155979,-0.012936089,-0.009836799,-0.003954364,-0.00019828546,-0.0062705497,-0.0051299343,0.0013703787,-0.0007141023,0.0026449,0.007228729,-0.0068834284,-0.021026017
0.005983426,-0.0017883165,-0.0010654693,0.00053646194,-0.002978185,9.7544704e-05,-0.0038014648,0.002786244,0.00017438926,-0.0003660059,-0.00020775487,0.0031879863,-0.000112672955,0.005935084,-0.0063239606
0.006304531,-0.00197914,-0.00038499263,-0.0011271292,-0.0042865393,-6.529747e-05,-0.003465323,0.00243808,-0.00043688103,-0.001110463,0.00012833317,0.004208846,0.002161075,0.0062272665,-0.0074947462
0.006559076,-0.002281385,-0.0002618369,-0.0013751531,-0.0049444926,-0.00032870437,-0.0051216944,0.00325592,-0.00046494955,-0.0008427434,0.00015805592,0.0058010495,0.0023864026,0.006379591,-0.008253793
0.009397281,-0.00084045244,-0.002919448,0.0035419774,0.0012486359,0.0006084144,-0.0018699897,0.0014707795,-0.00015621341,-0.00041707634,0.0025638617,-0.0013321151,-0.005075175,0.008908419,-0.0070218504
0.011941445,-0.0037704792,-0.007320868,0.0105910525,0.0022084801,-0.00047819724,0.0028874206,-4.9476846e-05,-1.3658071e-05,0.0008665954,-0.0033267562,-0.0077889175,-0.012135749,0.012579998,-0.008667801
0.009266695,-0.0031423173,0.009015585,0.0025778967,-0.004422332,-0.0010251717,-0.005437978,0.0029437619,-0.00022077118,-0.00067380513,0.00021526925,0.0071614347,0.0018256436,0.0073096347,-0.009902695
0.011883645,-0.004928589,0.00026789692,-0.0052997083,-0.011965657,-0.0019113142,-0.01813969,0.011896524,-0.00066183053,-0.0015771069,0.00021950417,0.018891573,0.008913067,0.00866152,-0.019790033
0.00658558,-0.0025707397,-0.00027163292,-0.0027500312,-0.0053219358,-0.0013338012,-0.004078972,0.00030360636,-0.0015867588,-0.00064733287,-0.00039661923,0.0029173167,0.0033124392,0.0028731825,-0.009854967
0.01544668,-0.005137097,-0.011906298,0.018213594,0.006501571,-0.002152947,0.00902091,-0.0043958207,-0.00045627705,0.001176203,-0.0054391683,-0.016033038,-0.019642882,0.014642691,-0.0082846405
