0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-1.5931708,-4.4084635,1.5196772,-1.5217606,0.10837173,-0.7482158,-1.3186312,0.021641634,0.33115032,-1.2936496,1.1849191,0.013110749,0.5768409,1.3535637,-0.75735444,-0.4668467,1.2889451,0.34720305,0.726536,1.0760759,-0.32046196,0.31142473,-0.025088502,-0.5435732,0.6488786,-1.4448916,0.5221372,0.16259384,-1.4242615,-1.005579,-1.8441782,-0.6305359,0.3932687,0.45936418,-0.2540471,0.39047506,-0.20148422,0.8109206,0.8032742,0.15201704,0.06678421,0.19239803,0.92543036,-1.8857152,1.2746439,-0.21798222,1.0325785,0.09376951,-0.15914631,-1.0626268
7.6411138,1.6635574,-3.2138124,-3.367308,0.31128922,-0.7801309,3.407458,0.4983274,-0.4572439,-2.2620957,-3.081591,1.4415869,-2.2772598,-4.1430254,-1.0159107,-0.5044726,3.059319,1.4502454,0.8692304,0.5911478,-0.49823555,0.38200223,-0.07968998,-3.6050184,-2.4044812,1.795387,-0.25149992,0.16549782,1.8925494,-0.5280586,-2.3939831,-2.3809817,-2.8080342,1.7084969,-0.23574767,0.7759567,-0.6304986,-2.6777577,-0.32981187,-1.8278188,1.567374,-0.055475578,-2.0997536,-2.2055075,1.7082781,-2.3382745,-2.6415043,-1.3153772,-2.9375014,-4.67907
-3.3210676,-1.2226474,-2.7317572,-3.0035641,-0.062319964,-2.0467803,-0.88404053,-0.620567,1.0433284,-1.0589627,-1.1145809,0.9475408,-0.9080152,-0.3906722,-0.08456805,-1.1026496,-0.3350507,0.8506643,0.19383779,-0.11439976,-0.043872237,-1.0468688,0.27990007,0.4459093,-0.14895272,-0.061355874,-1.9291201,1.17424,0.2064284,-0.32173702,1.4315312,1.7605371,1.6994139,-2.080503,0.52638304,-1.2511909,-0.08382128,-0.22904673,-1.000643,0.8329504,-0.80425805,-0.9869731,1.9130465,0.08984294,0.23959664,-0.8760847,0.53535926,-0.6808764,1.557082,-1.0008484
-19.90451,6.439586,-9.295979,2.840795,3.8910158,4.5311794,-2.2269025,3.0086823,-4.1597037,-3.8867257,4.6444883,-5.3249655,2.7165346,1.4610182,-4.0411654,1.601128,1.4692835,0.67557424,-0.1434796,-2.3353996,2.1629553,-0.23794411,-0.014660071,-1.5406057,0.7192469,0.5073547,-0.7682342,0.28654185,-0.41340727,1.2129058,-0.96950966,0.1814972,0.094300985,0.71063036,0.5028412,1.0941995,-0.43677992,-2.0265393,0.2761752,0.2722402,0.9792149,0.57849324,0.89152604,-0.9503937,0.5681263,-0.019003024,2.3354719,-0.24620667,-3.0471897,-0.011026469
0.7200154,-3.9076748,0.60468554,-1.0801997,-1.0308307,-1.0405439,-0.59935933,-0.26090178,-0.38211563,0.08336202,0.0480056,-0.76694757,1.0631346,0.12256283,-0.21962683,2.1450646,0.66026604,1.2035896,-0.98237365,2.478367,-0.40890005,-0.5223901,0.9185983,0.6293487,1.1117868,-0.85847574,0.9790687,-0.42090043,-0.053860027,1.4031736,-0.75570095,3.2326984,1.7723209,1.9859825,1.831117,3.6124415,1.7512041,0.7452692,-1.5435654,-1.571269,-0.041139934,-1.0372666,0.36065257,-0.14202583,-0.24870259,0.8995008,2.0548375,-0.7854217,-0.62549543,1.14355
0.13418089,-5.4807224,2.41945,-2.3309898,0.5301713,1.0301138,0.3137783,0.68930167,0.33068693,-1.3606018,-1.1782224,2.0743647,-0.51645154,0.4612707,-0.87590915,-0.22415686,-0.3238491,-0.3822224,-2.0709307,-0.150571,0.5426447,-0.22808065,-0.76824635,-1.5712992,0.7504538,-0.45363042,1.3109621,-0.39984247,-0.60890776,-0.9960756,-1.4540435,0.81662893,0.120433345,0.35605863,0.52168787,-0.72667825,-1.3968444,-0.69831926,1.2891495,-2.369883,-0.046330452,-0.06663799,-1.2615906,-0.12588207,-1.7038276,-0.12756751,-0.38113964,0.7937655,-1.530474,-1.4142851
6.8135157,0.05593222,-1.9322962,-1.7089504,0.36358824,0.16586249,0.11931565,-1.1766832,2.4461524,-0.60221463,-0.7067405,-0.0396242,2.1538594,-0.04840365,1.7241688,0.89599115,1.0496839,-0.83760047,-0.5532328,0.8402757,-0.56618506,1.7744935,-0.25878757,-0.8691536,1.7588108,-0.78083706,0.181096,0.15204842,-2.669311,-0.8416201,0.7130106,-2.7275715,-1.1148021,3.0077198,-2.278425,0.27395335,-0.90447265,2.4858496,-4.0299115,1.7792205,-1.7811657,1.2703688,-3.5625527,2.613606,0.6396056,-2.691272,0.1331971,-0.5969352,-2.1507535,-1.9808213
-4.6626143,-2.715867,1.2451525,-0.10960107,-0.022756843,1.3954966,-0.093927145,1.1082673,1.3616645,3.299053,-1.1740385,1.8700788,1.1916368,0.07111215,-1.3000503,-0.36856043,-0.62738985,0.25048667,1.1112344,-0.4822112,0.36656436,-0.17193674,-1.2413366,-1.7308282,-0.39185154,0.28351748,0.014759595,1.2068894,0.13808303,1.6751198,-2.4054797,1.5741172,-0.4547672,-2.6002254,0.3813591,0.39260703,1.3783984,0.54271847,0.4445789,0.46939492,-0.7743581,-1.201661,-1.5937258,-0.16814624,0.7542567,-2.6643064,-0.8509869,-1.8115453,0.8613079,1.8262562
-1.2230521,-3.6709962,1.6998603,-3.745994,1.7386549,-0.34961873,-1.0380411,0.34504837,-0.64084154,-0.103820175,0.66114986,-1.4750148,-0.18121795,1.250483,-0.3339552,-3.422981,-1.535573,2.1290178,-1.7796897,4.815423,-0.45600587,-0.51546687,0.06740372,-2.174197,-1.9443536,0.039604347,-1.9496921,1.8551809,1.252131,0.28262267,0.461005,0.21060193,-0.41863167,0.39542544,-1.0107337,2.2400053,-0.638874,-1.3670819,0.99115205,-1.0011611,-0.42903495,-1.4795182,-1.9386274,-0.8510266,1.3035268,-1.3167201,0.4398395,0.51148313,0.07510432,0.6904335
1.8963835,0.14015743,2.661426,8.918335,0.25340635,-2.058587,1.2309564,-2.728811,-2.8128622,4.5363884,-3.2056108,-0.6351419,-0.71883297,-2.7931113,1.3139964,0.9800032,-2.4346347,-0.96755755,-0.055622563,1.8519626,3.5146768,8.567846,1.6786398,5.921678,-0.98196006,0.24288474,-3.5486743,-0.18484448,1.575756,3.41974,2.8196907,0.8922116,-2.9209564,5.610989,2.5961518,-0.6855064,0.07784902,-2.3872106,-1.1594512,0.020922694,-2.0547845,-0.8263893,0.3154962,-1.1613692,-2.803836,-0.9344941,-1.6207281,-1.3891169,5.722407,0.39649156
